DIVISAO,GRUPO,CLASSE,SUBCLASSE,FULL,ADA_002_DIVISAO,ADA_002_GRUPO,ADA_002_CLASSE,ADA_002_SUBCLASSE,ADA_002_FULL,3_SMALL_DIVISAO,3_SMALL_GRUPO,3_SMALL_CLASSE,3_SMALL_SUBCLASSE,3_SMALL_FULL
1,1.1,01.11-3,0111-3/01,0111-3/01,3.0,10.0,58.0,0.0,34.0,12.0,11.0,3.0,13.0,6.0
1,1.1,01.11-3,0111-3/02,0111-3/02,3.0,10.0,58.0,0.0,34.0,12.0,11.0,3.0,13.0,6.0
1,1.1,01.11-3,0111-3/03,0111-3/03,3.0,10.0,58.0,0.0,34.0,12.0,11.0,3.0,13.0,6.0
1,1.1,01.11-3,0111-3/99,0111-3/99,3.0,10.0,58.0,8.0,34.0,12.0,11.0,3.0,1.0,6.0
1,1.1,01.12-1,0112-1/01,0112-1/01,3.0,10.0,,0.0,35.0,12.0,11.0,7.0,13.0,6.0
1,1.1,01.12-1,0112-1/02,0112-1/02,3.0,10.0,,0.0,24.0,12.0,11.0,7.0,98.0,6.0
1,1.1,01.12-1,0112-1/99,0112-1/99,3.0,10.0,,8.0,35.0,12.0,11.0,7.0,1.0,6.0
1,1.1,01.13-0,0113-0/00,0113-0/00,3.0,10.0,59.0,0.0,6.0,12.0,11.0,3.0,86.0,30.0
1,1.1,01.14-8,0114-8/00,0114-8/00,3.0,10.0,,0.0,6.0,12.0,11.0,3.0,99.0,6.0
1,1.1,01.15-6,0115-6/00,0115-6/00,3.0,10.0,,0.0,34.0,12.0,11.0,3.0,13.0,6.0
1,1.1,01.16-4,0116-4/01,0116-4/01,3.0,10.0,22.0,0.0,7.0,12.0,11.0,7.0,13.0,6.0
1,1.1,01.16-4,0116-4/02,0116-4/02,3.0,10.0,22.0,0.0,24.0,12.0,11.0,7.0,13.0,6.0
1,1.1,01.16-4,0116-4/03,0116-4/03,3.0,10.0,22.0,0.0,,12.0,11.0,7.0,35.0,
1,1.1,01.16-4,0116-4/99,0116-4/99,3.0,10.0,22.0,,,12.0,11.0,7.0,1.0,6.0
1,1.1,01.19-9,0119-9/01,0119-9/01,3.0,10.0,22.0,0.0,16.0,12.0,11.0,7.0,65.0,30.0
1,1.1,01.19-9,0119-9/02,0119-9/02,3.0,10.0,22.0,0.0,16.0,12.0,11.0,7.0,13.0,6.0
1,1.1,01.19-9,0119-9/03,0119-9/03,3.0,10.0,22.0,0.0,13.0,12.0,11.0,7.0,35.0,6.0
1,1.1,01.19-9,0119-9/04,0119-9/04,3.0,10.0,22.0,0.0,16.0,12.0,11.0,7.0,13.0,6.0
1,1.1,01.19-9,0119-9/05,0119-9/05,3.0,10.0,22.0,0.0,34.0,12.0,11.0,7.0,13.0,6.0
1,1.1,01.19-9,0119-9/06,0119-9/06,3.0,10.0,22.0,0.0,7.0,12.0,11.0,7.0,35.0,6.0
1,1.1,01.19-9,0119-9/07,0119-9/07,3.0,10.0,22.0,0.0,7.0,12.0,11.0,7.0,52.0,7.0
1,1.1,01.19-9,0119-9/08,0119-9/08,3.0,10.0,22.0,0.0,7.0,12.0,11.0,7.0,52.0,7.0
1,1.1,01.19-9,0119-9/09,0119-9/09,3.0,10.0,22.0,0.0,13.0,12.0,11.0,7.0,52.0,6.0
1,1.1,01.19-9,0119-9/99,0119-9/99,3.0,10.0,22.0,8.0,,12.0,11.0,7.0,1.0,6.0
1,1.2,01.21-1,0121-1/01,0121-1/01,3.0,10.0,58.0,0.0,,12.0,,8.0,,14.0
1,1.2,01.21-1,0121-1/02,0121-1/02,3.0,10.0,58.0,0.0,46.0,12.0,,8.0,52.0,14.0
1,1.2,01.22-9,0122-9/00,0122-9/00,3.0,10.0,25.0,0.0,,12.0,,7.0,,
1,1.3,01.31-8,0131-8/00,0131-8/00,3.0,10.0,,0.0,,12.0,11.0,3.0,52.0,55.0
1,1.3,01.32-6,0132-6/00,0132-6/00,3.0,10.0,,0.0,47.0,12.0,11.0,3.0,99.0,
1,1.3,01.33-4,0133-4/01,0133-4/01,3.0,10.0,25.0,0.0,46.0,12.0,11.0,,40.0,24.0
1,1.3,01.33-4,0133-4/02,0133-4/02,3.0,10.0,25.0,0.0,46.0,12.0,11.0,,35.0,
1,1.3,01.33-4,0133-4/03,0133-4/03,3.0,10.0,25.0,0.0,33.0,12.0,11.0,,98.0,31.0
1,1.3,01.33-4,0133-4/04,0133-4/04,3.0,10.0,25.0,0.0,46.0,12.0,11.0,,53.0,56.0
1,1.3,01.33-4,0133-4/05,0133-4/05,3.0,10.0,25.0,0.0,,12.0,11.0,,65.0,56.0
1,1.3,01.33-4,0133-4/06,0133-4/06,3.0,10.0,25.0,0.0,33.0,12.0,11.0,,40.0,24.0
1,1.3,01.33-4,0133-4/07,0133-4/07,3.0,10.0,25.0,0.0,46.0,12.0,11.0,,52.0,40.0
1,1.3,01.33-4,0133-4/08,0133-4/08,3.0,10.0,25.0,0.0,,12.0,11.0,,52.0,40.0
1,1.3,01.33-4,0133-4/09,0133-4/09,3.0,10.0,25.0,0.0,46.0,12.0,11.0,,52.0,
1,1.3,01.33-4,0133-4/10,0133-4/10,3.0,10.0,25.0,0.0,46.0,12.0,11.0,,52.0,55.0
1,1.3,01.33-4,0133-4/11,0133-4/11,3.0,10.0,25.0,0.0,47.0,12.0,11.0,,52.0,55.0
1,1.3,01.33-4,0133-4/99,0133-4/99,3.0,10.0,25.0,8.0,,12.0,11.0,,1.0,31.0
1,1.3,01.34-2,0134-2/00,0134-2/00,3.0,10.0,59.0,0.0,6.0,12.0,11.0,3.0,,39.0
1,1.3,01.35-1,0135-1/00,0135-1/00,3.0,10.0,59.0,0.0,,12.0,11.0,3.0,99.0,39.0
1,1.3,01.39-3,0139-3/01,0139-3/01,3.0,10.0,22.0,0.0,6.0,12.0,11.0,8.0,36.0,43.0
1,1.3,01.39-3,0139-3/02,0139-3/02,3.0,10.0,22.0,0.0,6.0,12.0,11.0,8.0,36.0,43.0
1,1.3,01.39-3,0139-3/03,0139-3/03,3.0,10.0,22.0,0.0,6.0,12.0,11.0,8.0,,42.0
1,1.3,01.39-3,0139-3/04,0139-3/04,3.0,10.0,22.0,0.0,6.0,12.0,11.0,8.0,,42.0
1,1.3,01.39-3,0139-3/05,0139-3/05,3.0,10.0,22.0,0.0,6.0,12.0,11.0,8.0,,43.0
1,1.3,01.39-3,0139-3/06,0139-3/06,3.0,10.0,22.0,0.0,6.0,12.0,11.0,8.0,,43.0
1,1.3,01.39-3,0139-3/99,0139-3/99,3.0,10.0,22.0,8.0,6.0,12.0,11.0,8.0,1.0,
1,1.4,01.41-5,0141-5/01,0141-5/01,3.0,10.0,17.0,2.0,1.0,12.0,11.0,12.0,5.0,5.0
1,1.4,01.41-5,0141-5/02,0141-5/02,3.0,10.0,17.0,2.0,1.0,12.0,11.0,12.0,5.0,5.0
1,1.4,01.42-3,0142-3/00,0142-3/00,3.0,10.0,17.0,2.0,1.0,12.0,11.0,12.0,,5.0
1,1.5,01.51-2,0151-2/01,0151-2/01,3.0,11.0,39.0,21.0,5.0,12.0,38.0,,37.0,1.0
1,1.5,01.51-2,0151-2/02,0151-2/02,3.0,11.0,39.0,21.0,5.0,12.0,38.0,,30.0,1.0
1,1.5,01.51-2,0151-2/03,0151-2/03,3.0,11.0,39.0,21.0,5.0,12.0,38.0,,30.0,1.0
1,1.5,01.52-1,0152-1/01,0152-1/01,3.0,11.0,39.0,21.0,5.0,12.0,38.0,26.0,38.0,1.0
1,1.5,01.52-1,0152-1/02,0152-1/02,3.0,11.0,39.0,21.0,5.0,12.0,38.0,26.0,58.0,1.0
1,1.5,01.52-1,0152-1/03,0152-1/03,3.0,11.0,39.0,21.0,5.0,12.0,38.0,26.0,38.0,1.0
1,1.5,01.53-9,0153-9/01,0153-9/01,3.0,11.0,39.0,21.0,5.0,12.0,38.0,25.0,59.0,1.0
1,1.5,01.53-9,0153-9/02,0153-9/02,3.0,11.0,39.0,21.0,5.0,12.0,38.0,25.0,37.0,1.0
1,1.5,01.54-7,0154-7/00,0154-7/00,3.0,11.0,39.0,21.0,5.0,12.0,38.0,25.0,59.0,1.0
1,1.5,01.55-5,0155-5/01,0155-5/01,3.0,11.0,39.0,21.0,5.0,12.0,38.0,25.0,37.0,1.0
1,1.5,01.55-5,0155-5/02,0155-5/02,3.0,11.0,39.0,21.0,5.0,12.0,38.0,25.0,,1.0
1,1.5,01.55-5,0155-5/03,0155-5/03,3.0,11.0,39.0,21.0,5.0,12.0,38.0,25.0,,1.0
1,1.5,01.55-5,0155-5/04,0155-5/04,3.0,11.0,39.0,21.0,5.0,12.0,38.0,25.0,58.0,1.0
1,1.5,01.55-5,0155-5/05,0155-5/05,3.0,11.0,39.0,21.0,5.0,12.0,38.0,25.0,16.0,1.0
1,1.5,01.59-8,0159-8/01,0159-8/01,3.0,11.0,,0.0,5.0,12.0,38.0,26.0,53.0,1.0
1,1.5,01.59-8,0159-8/02,0159-8/02,3.0,11.0,,21.0,5.0,12.0,38.0,26.0,48.0,1.0
1,1.5,01.59-8,0159-8/03,0159-8/03,3.0,11.0,,21.0,5.0,12.0,38.0,26.0,49.0,1.0
1,1.5,01.59-8,0159-8/04,0159-8/04,3.0,11.0,,21.0,5.0,12.0,38.0,26.0,38.0,1.0
1,1.5,01.59-8,0159-8/99,0159-8/99,3.0,11.0,,21.0,5.0,12.0,38.0,26.0,48.0,1.0
1,1.6,01.61-0,0161-0/01,0161-0/01,3.0,26.0,156.0,36.0,8.0,12.0,4.0,147.0,175.0,242.0
1,1.6,01.61-0,0161-0/02,0161-0/02,3.0,26.0,156.0,36.0,8.0,12.0,4.0,147.0,175.0,242.0
1,1.6,01.61-0,0161-0/03,0161-0/03,3.0,26.0,156.0,36.0,8.0,12.0,4.0,147.0,176.0,242.0
1,1.6,01.61-0,0161-0/99,0161-0/99,3.0,26.0,156.0,252.0,8.0,12.0,4.0,147.0,311.0,242.0
1,1.6,01.62-8,0162-8/01,0162-8/01,3.0,26.0,156.0,122.0,14.0,12.0,4.0,147.0,,242.0
1,1.6,01.62-8,0162-8/02,0162-8/02,3.0,26.0,156.0,122.0,14.0,12.0,4.0,147.0,,242.0
1,1.6,01.62-8,0162-8/03,0162-8/03,3.0,26.0,156.0,122.0,15.0,12.0,4.0,147.0,,242.0
1,1.6,01.62-8,0162-8/99,0162-8/99,3.0,26.0,156.0,252.0,15.0,12.0,4.0,147.0,311.0,242.0
1,1.6,01.63-6,0163-6/00,0163-6/00,3.0,26.0,157.0,,8.0,12.0,4.0,147.0,231.0,242.0
1,1.7,01.70-9,0170-9/00,0170-9/00,3.0,8.0,166.0,156.0,,12.0,52.0,,,242.0
2,2.1,02.10-1,0210-1/01,0210-1/01,13.0,10.0,18.0,0.0,3.0,14.0,12.0,12.0,87.0,13.0
2,2.1,02.10-1,0210-1/02,0210-1/02,13.0,10.0,18.0,0.0,3.0,14.0,12.0,12.0,,4.0
2,2.1,02.10-1,0210-1/03,0210-1/03,13.0,10.0,18.0,0.0,3.0,14.0,12.0,12.0,,4.0
2,2.1,02.10-1,0210-1/04,0210-1/04,13.0,10.0,18.0,0.0,3.0,14.0,12.0,12.0,86.0,4.0
2,2.1,02.10-1,0210-1/05,0210-1/05,13.0,10.0,18.0,0.0,3.0,14.0,12.0,12.0,87.0,13.0
2,2.1,02.10-1,0210-1/06,0210-1/06,13.0,10.0,18.0,0.0,,14.0,12.0,12.0,,13.0
2,2.1,02.10-1,0210-1/07,0210-1/07,13.0,10.0,18.0,16.0,3.0,14.0,12.0,12.0,25.0,
2,2.1,02.10-1,0210-1/08,0210-1/08,13.0,10.0,18.0,16.0,3.0,14.0,12.0,12.0,24.0,
2,2.1,02.10-1,0210-1/09,0210-1/09,13.0,10.0,18.0,16.0,,14.0,12.0,12.0,26.0,22.0
2,2.1,02.10-1,0210-1/99,0210-1/99,13.0,10.0,18.0,16.0,3.0,14.0,12.0,12.0,24.0,23.0
2,2.2,02.20-9,0220-9/01,0220-9/01,13.0,10.0,18.0,16.0,4.0,14.0,12.0,12.0,25.0,23.0
2,2.2,02.20-9,0220-9/02,0220-9/02,13.0,10.0,18.0,16.0,4.0,14.0,12.0,12.0,26.0,22.0
2,2.2,02.20-9,0220-9/03,0220-9/03,13.0,10.0,18.0,16.0,4.0,14.0,12.0,12.0,27.0,23.0
2,2.2,02.20-9,0220-9/04,0220-9/04,13.0,10.0,18.0,16.0,4.0,14.0,12.0,12.0,27.0,
2,2.2,02.20-9,0220-9/05,0220-9/05,13.0,10.0,18.0,16.0,4.0,14.0,12.0,12.0,,23.0
2,2.2,02.20-9,0220-9/06,0220-9/06,13.0,10.0,18.0,16.0,4.0,14.0,12.0,12.0,27.0,23.0
2,2.2,02.20-9,0220-9/99,0220-9/99,13.0,10.0,18.0,16.0,4.0,14.0,12.0,12.0,27.0,
2,2.3,02.30-6,0230-6/00,0230-6/00,13.0,26.0,157.0,,3.0,14.0,4.0,147.0,231.0,22.0
3,3.1,03.11-6,0311-6/01,0311-6/01,3.0,11.0,19.0,43.0,0.0,12.0,28.0,5.0,3.0,2.0
3,3.1,03.11-6,0311-6/02,0311-6/02,3.0,11.0,19.0,43.0,0.0,12.0,28.0,5.0,3.0,3.0
3,3.1,03.11-6,0311-6/03,0311-6/03,3.0,11.0,19.0,,0.0,12.0,28.0,5.0,,2.0
3,3.1,03.11-6,0311-6/04,0311-6/04,3.0,11.0,19.0,42.0,0.0,12.0,28.0,5.0,3.0,3.0
3,3.1,03.12-4,0312-4/01,0312-4/01,3.0,11.0,19.0,43.0,0.0,12.0,28.0,5.0,3.0,3.0
3,3.1,03.12-4,0312-4/02,0312-4/02,3.0,11.0,19.0,43.0,0.0,12.0,28.0,5.0,3.0,2.0
3,3.1,03.12-4,0312-4/03,0312-4/03,3.0,11.0,19.0,42.0,0.0,12.0,28.0,5.0,3.0,3.0
3,3.1,03.12-4,0312-4/04,0312-4/04,3.0,11.0,19.0,42.0,0.0,12.0,28.0,5.0,3.0,
3,3.2,03.21-3,0321-3/01,0321-3/01,3.0,11.0,19.0,43.0,0.0,12.0,28.0,5.0,3.0,0.0
3,3.2,03.21-3,0321-3/02,0321-3/02,3.0,11.0,19.0,43.0,0.0,12.0,28.0,5.0,3.0,0.0
3,3.2,03.21-3,0321-3/03,0321-3/03,3.0,11.0,19.0,43.0,0.0,12.0,28.0,5.0,3.0,0.0
3,3.2,03.21-3,0321-3/04,0321-3/04,3.0,11.0,19.0,43.0,0.0,12.0,28.0,5.0,3.0,0.0
3,3.2,03.21-3,0321-3/05,0321-3/05,3.0,11.0,19.0,42.0,0.0,12.0,28.0,5.0,3.0,2.0
3,3.2,03.21-3,0321-3/99,0321-3/99,3.0,11.0,19.0,9.0,0.0,12.0,28.0,5.0,2.0,0.0
3,3.2,03.22-1,0322-1/01,0322-1/01,3.0,11.0,19.0,43.0,0.0,12.0,28.0,5.0,3.0,0.0
3,3.2,03.22-1,0322-1/02,0322-1/02,3.0,11.0,19.0,43.0,0.0,12.0,28.0,5.0,3.0,0.0
3,3.2,03.22-1,0322-1/03,0322-1/03,3.0,11.0,19.0,43.0,0.0,12.0,28.0,5.0,3.0,0.0
3,3.2,03.22-1,0322-1/04,0322-1/04,3.0,11.0,19.0,43.0,0.0,12.0,28.0,5.0,3.0,0.0
3,3.2,03.22-1,0322-1/05,0322-1/05,3.0,11.0,19.0,0.0,0.0,12.0,28.0,5.0,53.0,0.0
3,3.2,03.22-1,0322-1/06,0322-1/06,3.0,11.0,19.0,21.0,0.0,12.0,28.0,5.0,49.0,0.0
3,3.2,03.22-1,0322-1/07,0322-1/07,3.0,11.0,19.0,42.0,0.0,12.0,28.0,5.0,3.0,0.0
3,3.2,03.22-1,0322-1/99,0322-1/99,3.0,11.0,19.0,9.0,0.0,12.0,28.0,5.0,2.0,0.0
5,5.0,05.00-3,0500-3/01,0500-3/01,6.0,66.0,52.0,44.0,19.0,15.0,1.0,36.0,,67.0
5,5.0,05.00-3,0500-3/02,0500-3/02,6.0,66.0,52.0,44.0,19.0,15.0,1.0,36.0,70.0,102.0
6,6.0,06.00-0,0600-0/01,0600-0/01,6.0,,5.0,11.0,,15.0,1.0,41.0,11.0,67.0
6,6.0,06.00-0,0600-0/02,0600-0/02,6.0,,5.0,37.0,40.0,15.0,1.0,41.0,29.0,52.0
6,6.0,06.00-0,0600-0/03,0600-0/03,6.0,,5.0,37.0,40.0,15.0,1.0,41.0,29.0,52.0
7,7.1,07.10-3,0710-3/01,0710-3/01,6.0,,53.0,44.0,113.0,15.0,1.0,36.0,94.0,167.0
7,7.1,07.10-3,0710-3/02,0710-3/02,6.0,,53.0,44.0,114.0,15.0,1.0,36.0,70.0,167.0
7,7.2,07.21-9,0721-9/01,0721-9/01,6.0,67.0,52.0,44.0,114.0,15.0,1.0,35.0,94.0,167.0
7,7.2,07.21-9,0721-9/02,0721-9/02,6.0,67.0,52.0,44.0,114.0,15.0,1.0,35.0,70.0,166.0
7,7.2,07.22-7,0722-7/01,0722-7/01,6.0,67.0,52.0,44.0,114.0,15.0,1.0,35.0,94.0,167.0
7,7.2,07.22-7,0722-7/02,0722-7/02,6.0,67.0,52.0,44.0,114.0,15.0,1.0,35.0,70.0,
7,7.2,07.23-5,0723-5/01,0723-5/01,6.0,67.0,52.0,44.0,41.0,15.0,1.0,35.0,94.0,167.0
7,7.2,07.23-5,0723-5/02,0723-5/02,6.0,67.0,52.0,44.0,,15.0,1.0,35.0,70.0,166.0
7,7.2,07.24-3,0724-3/01,0724-3/01,6.0,67.0,53.0,44.0,,15.0,1.0,,94.0,
7,7.2,07.24-3,0724-3/02,0724-3/02,6.0,67.0,53.0,44.0,,15.0,1.0,,70.0,167.0
7,7.2,07.25-1,0725-1/00,0725-1/00,6.0,67.0,52.0,44.0,,15.0,1.0,36.0,95.0,
7,7.2,07.29-4,0729-4/01,0729-4/01,6.0,67.0,31.0,44.0,41.0,15.0,1.0,36.0,,102.0
7,7.2,07.29-4,0729-4/02,0729-4/02,6.0,67.0,31.0,44.0,113.0,15.0,1.0,36.0,95.0,167.0
7,7.2,07.29-4,0729-4/03,0729-4/03,6.0,67.0,31.0,44.0,41.0,15.0,1.0,36.0,94.0,167.0
7,7.2,07.29-4,0729-4/04,0729-4/04,6.0,67.0,31.0,33.0,,15.0,1.0,36.0,,167.0
7,7.2,07.29-4,0729-4/05,0729-4/05,6.0,67.0,31.0,33.0,,15.0,1.0,36.0,70.0,167.0
8,8.1,08.10-0,0810-0/01,0810-0/01,6.0,66.0,46.0,38.0,48.0,15.0,1.0,36.0,44.0,65.0
8,8.1,08.10-0,0810-0/02,0810-0/02,6.0,66.0,46.0,38.0,49.0,15.0,1.0,36.0,,65.0
8,8.1,08.10-0,0810-0/03,0810-0/03,6.0,66.0,46.0,38.0,48.0,15.0,1.0,36.0,45.0,51.0
8,8.1,08.10-0,0810-0/04,0810-0/04,6.0,66.0,46.0,,49.0,15.0,1.0,36.0,,65.0
8,8.1,08.10-0,0810-0/05,0810-0/05,6.0,66.0,46.0,49.0,40.0,15.0,1.0,36.0,68.0,65.0
8,8.1,08.10-0,0810-0/06,0810-0/06,6.0,66.0,46.0,38.0,49.0,15.0,1.0,36.0,20.0,66.0
8,8.1,08.10-0,0810-0/07,0810-0/07,6.0,66.0,46.0,38.0,28.0,15.0,1.0,36.0,44.0,66.0
8,8.1,08.10-0,0810-0/08,0810-0/08,6.0,66.0,46.0,38.0,,15.0,1.0,36.0,44.0,51.0
8,8.1,08.10-0,0810-0/09,0810-0/09,6.0,66.0,46.0,,48.0,15.0,1.0,36.0,45.0,65.0
8,8.1,08.10-0,0810-0/10,0810-0/10,6.0,66.0,46.0,,49.0,15.0,1.0,36.0,29.0,51.0
8,8.1,08.10-0,0810-0/99,0810-0/99,6.0,66.0,46.0,,28.0,15.0,1.0,36.0,20.0,66.0
8,8.9,08.91-6,0891-6/00,0891-6/00,6.0,67.0,,,59.0,15.0,1.0,,,38.0
8,8.9,08.92-4,0892-4/01,0892-4/01,6.0,67.0,46.0,48.0,72.0,15.0,1.0,5.0,47.0,38.0
8,8.9,08.92-4,0892-4/02,0892-4/02,6.0,67.0,46.0,49.0,72.0,15.0,1.0,5.0,47.0,38.0
8,8.9,08.92-4,0892-4/03,0892-4/03,6.0,67.0,46.0,48.0,,15.0,1.0,5.0,47.0,38.0
8,8.9,08.93-2,0893-2/00,0893-2/00,6.0,67.0,46.0,49.0,20.0,15.0,1.0,,69.0,38.0
8,8.9,08.99-1,0899-1/01,0899-1/01,6.0,67.0,31.0,49.0,73.0,15.0,1.0,36.0,,38.0
8,8.9,08.99-1,0899-1/02,0899-1/02,6.0,67.0,31.0,49.0,20.0,15.0,1.0,36.0,68.0,38.0
8,8.9,08.99-1,0899-1/03,0899-1/03,6.0,67.0,31.0,44.0,59.0,15.0,1.0,36.0,95.0,38.0
8,8.9,08.99-1,0899-1/99,0899-1/99,6.0,67.0,31.0,33.0,73.0,15.0,1.0,36.0,,38.0
9,9.1,09.10-6,0910-6/00,0910-6/00,6.0,27.0,5.0,11.0,22.0,,0.0,41.0,11.0,67.0
9,9.9,09.90-4,0990-4/01,0990-4/01,6.0,27.0,5.0,11.0,22.0,,0.0,41.0,56.0,67.0
9,9.9,09.90-4,0990-4/02,0990-4/02,6.0,27.0,5.0,11.0,22.0,,0.0,41.0,56.0,67.0
9,9.9,09.90-4,0990-4/03,0990-4/03,6.0,27.0,5.0,11.0,22.0,,0.0,41.0,57.0,67.0
10,10.1,10.11-2,1011-2/01,1011-2/01,14.0,38.0,40.0,18.0,17.0,13.0,44.0,21.0,23.0,147.0
10,10.1,10.11-2,1011-2/02,1011-2/02,14.0,38.0,40.0,18.0,17.0,13.0,44.0,21.0,23.0,192.0
10,10.1,10.11-2,1011-2/03,1011-2/03,14.0,38.0,40.0,18.0,17.0,13.0,44.0,21.0,23.0,193.0
10,10.1,10.11-2,1011-2/04,1011-2/04,14.0,38.0,40.0,18.0,,13.0,44.0,21.0,23.0,147.0
10,10.1,10.11-2,1011-2/05,1011-2/05,14.0,38.0,40.0,19.0,18.0,13.0,44.0,21.0,22.0,
10,10.1,10.12-1,1012-1/01,1012-1/01,14.0,38.0,40.0,18.0,18.0,13.0,44.0,21.0,22.0,193.0
10,10.1,10.12-1,1012-1/02,1012-1/02,14.0,38.0,40.0,18.0,17.0,13.0,44.0,21.0,,121.0
10,10.1,10.12-1,1012-1/03,1012-1/03,14.0,38.0,40.0,18.0,17.0,13.0,44.0,21.0,23.0,192.0
10,10.1,10.12-1,1012-1/04,1012-1/04,14.0,38.0,40.0,19.0,18.0,13.0,44.0,21.0,22.0,193.0
10,10.1,10.13-9,1013-9/01,1013-9/01,14.0,38.0,120.0,,9.0,13.0,44.0,,268.0,
10,10.1,10.13-9,1013-9/02,1013-9/02,14.0,38.0,120.0,20.0,9.0,13.0,44.0,,,121.0
10,10.2,10.20-1,1020-1/01,1020-1/01,14.0,38.0,112.0,,0.0,13.0,44.0,,3.0,148.0
10,10.2,10.20-1,1020-1/02,1020-1/02,14.0,38.0,112.0,,21.0,13.0,44.0,,269.0,148.0
10,10.3,10.31-7,1031-7/00,1031-7/00,14.0,42.0,112.0,290.0,21.0,13.0,63.0,89.0,269.0,148.0
10,10.3,10.32-5,1032-5/01,1032-5/01,14.0,42.0,112.0,,21.0,13.0,63.0,88.0,269.0,148.0
10,10.3,10.32-5,1032-5/99,1032-5/99,14.0,42.0,112.0,145.0,21.0,13.0,63.0,88.0,269.0,148.0
10,10.3,10.33-3,1033-3/01,1033-3/01,14.0,42.0,112.0,290.0,21.0,13.0,63.0,89.0,269.0,148.0
10,10.3,10.33-3,1033-3/02,1033-3/02,14.0,42.0,112.0,145.0,21.0,13.0,63.0,89.0,,148.0
10,10.4,10.41-4,1041-4/00,1041-4/00,14.0,34.0,69.0,186.0,71.0,13.0,,63.0,296.0,149.0
10,10.4,10.42-2,1042-2/00,1042-2/00,14.0,34.0,69.0,186.0,71.0,13.0,,63.0,296.0,149.0
10,10.4,10.43-1,1043-1/00,1043-1/00,14.0,34.0,,186.0,71.0,13.0,,63.0,296.0,149.0
10,10.5,10.51-1,1051-1/00,1051-1/00,14.0,,109.0,20.0,,13.0,38.0,71.0,16.0,169.0
10,10.5,10.52-0,1052-0/00,1052-0/00,14.0,,120.0,299.0,36.0,13.0,38.0,71.0,268.0,169.0
10,10.5,10.53-8,1053-8/00,1053-8/00,14.0,,119.0,200.0,36.0,13.0,38.0,88.0,244.0,169.0
10,10.6,10.61-9,1061-9/01,1061-9/01,14.0,42.0,95.0,,109.0,13.0,63.0,64.0,242.0,202.0
10,10.6,10.61-9,1061-9/02,1061-9/02,14.0,42.0,95.0,,109.0,13.0,63.0,64.0,243.0,
10,10.6,10.62-7,1062-7/00,1062-7/00,14.0,42.0,,242.0,110.0,13.0,63.0,64.0,296.0,202.0
10,10.6,10.63-5,1063-5/00,1063-5/00,14.0,42.0,95.0,268.0,110.0,13.0,63.0,64.0,296.0,202.0
10,10.6,10.64-3,1064-3/00,1064-3/00,14.0,42.0,69.0,186.0,111.0,13.0,63.0,64.0,296.0,202.0
10,10.6,10.65-1,1065-1/01,1065-1/01,14.0,42.0,,,111.0,13.0,63.0,64.0,,202.0
10,10.6,10.65-1,1065-1/02,1065-1/02,14.0,42.0,,187.0,112.0,13.0,63.0,64.0,296.0,203.0
10,10.6,10.65-1,1065-1/03,1065-1/03,14.0,42.0,,187.0,112.0,13.0,63.0,64.0,296.0,203.0
10,10.6,10.66-0,1066-0/00,1066-0/00,14.0,42.0,109.0,,,13.0,63.0,71.0,286.0,170.0
10,10.6,10.69-4,1069-4/00,1069-4/00,14.0,42.0,161.0,111.0,,13.0,63.0,,187.0,202.0
10,10.7,10.71-6,1071-6/00,1071-6/00,14.0,16.0,71.0,243.0,39.0,13.0,64.0,70.0,295.0,103.0
10,10.7,10.72-4,1072-4/01,1072-4/01,14.0,16.0,71.0,243.0,39.0,13.0,64.0,70.0,295.0,103.0
10,10.7,10.72-4,1072-4/02,1072-4/02,14.0,16.0,71.0,242.0,39.0,13.0,64.0,70.0,295.0,103.0
10,10.8,10.81-3,1081-3/01,1081-3/01,14.0,16.0,99.0,227.0,58.0,13.0,,86.0,242.0,170.0
10,10.8,10.81-3,1081-3/02,1081-3/02,14.0,16.0,99.0,227.0,58.0,13.0,,86.0,243.0,170.0
10,10.8,10.82-1,1082-1/00,1082-1/00,14.0,16.0,99.0,227.0,58.0,13.0,,86.0,243.0,170.0
10,10.9,10.91-1,1091-1/01,1091-1/01,14.0,42.0,119.0,267.0,36.0,13.0,60.0,87.0,254.0,243.0
10,10.9,10.91-1,1091-1/02,1091-1/02,14.0,42.0,119.0,267.0,36.0,13.0,60.0,87.0,241.0,243.0
10,10.9,10.92-9,1092-9/00,1092-9/00,14.0,42.0,119.0,268.0,36.0,13.0,60.0,87.0,254.0,243.0
10,10.9,10.93-7,1093-7/01,1093-7/01,14.0,42.0,99.0,227.0,36.0,13.0,60.0,87.0,241.0,
10,10.9,10.93-7,1093-7/02,1093-7/02,14.0,42.0,99.0,200.0,21.0,13.0,60.0,87.0,244.0,
10,10.9,10.94-5,1094-5/00,1094-5/00,14.0,42.0,120.0,300.0,36.0,13.0,60.0,87.0,287.0,243.0
10,10.9,10.95-3,1095-3/00,1095-3/00,14.0,42.0,112.0,,36.0,13.0,60.0,88.0,269.0,
10,10.9,10.96-1,1096-1/00,1096-1/00,14.0,42.0,120.0,300.0,36.0,13.0,60.0,87.0,287.0,
10,10.9,10.99-6,1099-6/01,1099-6/01,14.0,42.0,161.0,253.0,27.0,13.0,60.0,136.0,326.0,
10,10.9,10.99-6,1099-6/02,1099-6/02,14.0,42.0,161.0,299.0,27.0,13.0,60.0,136.0,287.0,244.0
