TIPO_CLUSTER,CNAE,CNAE_ESPELHO,SCORE
ADA-002_FULL,2513600,2511000,0.20417350973970957
ADA-002_FULL,2513600,2512800,0.2769716528590896
ADA-002_FULL,2521700,2521700,0.0
ADA-002_FULL,2521700,2522500,0.2365313152539855
ADA-002_FULL,2521700,3311200,0.2764121388224801
ADA-002_FULL,2522500,2522500,0.0
ADA-002_FULL,2522500,2521700,0.2365313152539855
ADA-002_FULL,2531401,2531401,0.0
ADA-002_FULL,2531401,2531402,0.12278465286966367
ADA-002_FULL,2531401,2532201,0.26225913233768805
ADA-002_FULL,2531401,2539001,0.29620353421822765
ADA-002_FULL,2531402,2531402,0.0
ADA-002_FULL,2531402,2531401,0.12278465286966367
ADA-002_FULL,2531402,2532201,0.2716026268770491
ADA-002_FULL,2531402,2452100,0.27202590211152333
ADA-002_FULL,2531402,2532202,0.2961312291209374
ADA-002_FULL,2532201,2532201,0.0
ADA-002_FULL,2532201,2532202,0.16809147259600948
ADA-002_FULL,2532201,2531401,0.26225913233768805
ADA-002_FULL,2532201,2531402,0.2716026268770491
ADA-002_FULL,2532201,2539002,0.29980311433845136
ADA-002_FULL,2532202,2532202,0.0
ADA-002_FULL,2532202,2532201,0.16809147259600948
ADA-002_FULL,2532202,2531402,0.2961312291209374
ADA-002_FULL,2539001,2539001,0.0
ADA-002_FULL,2539001,2539002,0.14716915123524038
ADA-002_FULL,2539001,2599302,0.28933295215969485
ADA-002_FULL,2539001,2531401,0.29620353421822765
ADA-002_FULL,2539002,2539002,0.0
ADA-002_FULL,2539002,2539001,0.14716915123524038
ADA-002_FULL,2539002,2599302,0.2973479218596405
ADA-002_FULL,2539002,2532201,0.29980311433845136
ADA-002_FULL,2541100,2541100,0.0
ADA-002_FULL,2541100,2543800,0.18463344155447817
ADA-002_FULL,2541100,2542000,0.19335745762263373
ADA-002_FULL,2541100,2593400,0.29431589157439475
ADA-002_FULL,2542000,2542000,0.0
ADA-002_FULL,2542000,2541100,0.19335745762263373
ADA-002_FULL,2542000,2543800,0.22578215794232795
ADA-002_FULL,2542000,2593400,0.299189888742444
ADA-002_FULL,2543800,2543800,0.0
ADA-002_FULL,2543800,2541100,0.18463344155447817
ADA-002_FULL,2543800,2542000,0.22578215794232795
ADA-002_FULL,2543800,2840200,0.2660229920969642
ADA-002_FULL,2550101,2550101,0.0
ADA-002_FULL,2550101,2550102,0.17863761373121387
ADA-002_FULL,2550102,2550102,0.0
ADA-002_FULL,2550102,2550101,0.17863761373121387
ADA-002_FULL,2591800,2591800,0.0
ADA-002_FULL,2591800,2599399,0.29245373633737387
ADA-002_FULL,2592601,2592601,0.0
ADA-002_FULL,2592601,2592602,0.1367636121317508
ADA-002_FULL,2592601,2599399,0.28243948131972774
ADA-002_FULL,2592602,2592602,0.0
ADA-002_FULL,2592602,2592601,0.1367636121317508
ADA-002_FULL,2592602,2599399,0.2638356203636753
ADA-002_FULL,2593400,2593400,0.0
ADA-002_FULL,2593400,2599399,0.2714144464442259
ADA-002_FULL,2593400,2541100,0.29431589157439475
ADA-002_FULL,2593400,2542000,0.299189888742444
ADA-002_FULL,2599301,2599301,0.0
ADA-002_FULL,2599301,2599399,0.2695697169933137
ADA-002_FULL,2599301,2599302,0.291805095878531
ADA-002_FULL,2599302,2599302,0.0
ADA-002_FULL,2599302,2539001,0.28933295215969485
ADA-002_FULL,2599302,2599301,0.291805095878531
ADA-002_FULL,2599302,2539002,0.2973479218596405
ADA-002_FULL,2599399,2599399,0.0
ADA-002_FULL,2599399,2592602,0.2638356203636753
ADA-002_FULL,2599399,3299099,0.2685067147000849
ADA-002_FULL,2599399,2599301,0.2695697169933137
ADA-002_FULL,2599399,2593400,0.2714144464442259
ADA-002_FULL,2599399,2592601,0.28243948131972774
ADA-002_FULL,2599399,3099700,0.28867085791930996
ADA-002_FULL,2599399,2829199,0.28882627804138117
ADA-002_FULL,2599399,2399199,0.28929370684505096
ADA-002_FULL,2599399,2790299,0.29050129791074697
ADA-002_FULL,2599399,2591800,0.29245373633737387
ADA-002_FULL,2599399,1099699,0.29455589325545134
ADA-002_FULL,2610800,2610800,0.0
ADA-002_FULL,2610800,2621300,0.2137550801239058
ADA-002_FULL,2610800,2622100,0.2578680663915396
ADA-002_FULL,2610800,2660400,0.2811466357575995
ADA-002_FULL,2610800,2670101,0.29987890920337024
ADA-002_FULL,2621300,2621300,0.0
ADA-002_FULL,2621300,2622100,0.15714482463816296
ADA-002_FULL,2621300,2610800,0.2137550801239058
ADA-002_FULL,2621300,2670101,0.2699490942405344
ADA-002_FULL,2621300,2670102,0.2848681843480024
ADA-002_FULL,2621300,2651500,0.2881013930533376
ADA-002_FULL,2621300,2660400,0.2892340155057352
ADA-002_FULL,2621300,2632900,0.2897394548906958
ADA-002_FULL,2621300,2631100,0.29480901391730213
ADA-002_FULL,2622100,2622100,0.0
ADA-002_FULL,2622100,2621300,0.15714482463816296
ADA-002_FULL,2622100,2610800,0.2578680663915396
ADA-002_FULL,2631100,2631100,0.0
ADA-002_FULL,2631100,2632900,0.2626940658339591
ADA-002_FULL,2631100,2621300,0.29480901391730213
ADA-002_FULL,2632900,2632900,0.0
ADA-002_FULL,2632900,2631100,0.2626940658339591
ADA-002_FULL,2632900,2621300,0.2897394548906958
ADA-002_FULL,2640000,2640000,0.0
ADA-002_FULL,2640000,2670102,0.29888245529659685
ADA-002_FULL,2651500,2651500,0.0
ADA-002_FULL,2651500,2652300,0.27699413001693496
ADA-002_FULL,2651500,2621300,0.2881013930533376
ADA-002_FULL,2652300,2652300,0.0
ADA-002_FULL,2652300,2651500,0.27699413001693496
ADA-002_FULL,2660400,2660400,0.0
ADA-002_FULL,2660400,2610800,0.2811466357575995
ADA-002_FULL,2660400,3312103,0.2865492697707516
ADA-002_FULL,2660400,2621300,0.2892340155057352
ADA-002_FULL,2660400,2731700,0.2990687733399837
ADA-002_FULL,2670101,2670101,0.0
ADA-002_FULL,2670101,2670102,0.14474186011239437
ADA-002_FULL,2670101,3250707,0.2687787594987422
ADA-002_FULL,2670101,2621300,0.2699490942405344
ADA-002_FULL,2670101,3250709,0.29777260613703865
ADA-002_FULL,2670101,3312104,0.2993929670168367
ADA-002_FULL,2670101,2610800,0.29987890920337024
ADA-002_FULL,2670102,2670102,0.0
ADA-002_FULL,2670102,2670101,0.14474186011239437
ADA-002_FULL,2670102,2621300,0.2848681843480024
ADA-002_FULL,2670102,2640000,0.29888245529659685
ADA-002_FULL,2680900,2680900,0.0
ADA-002_FULL,2710401,2710401,0.0
ADA-002_FULL,2710401,2710403,0.21417001115330372
ADA-002_FULL,2710401,2710402,0.23308985390778375
ADA-002_FULL,2710402,2710402,0.0
ADA-002_FULL,2710402,2710403,0.22344348728951785
ADA-002_FULL,2710402,2710401,0.23308985390778375
ADA-002_FULL,2710403,2710403,0.0
ADA-002_FULL,2710403,2710401,0.21417001115330372
ADA-002_FULL,2710403,2710402,0.22344348728951785
ADA-002_FULL,2710403,2811900,0.26839511601511146
ADA-002_FULL,2710403,2910703,0.27055275942641716
ADA-002_FULL,2710403,3313901,0.2948826426305727
ADA-002_FULL,2721000,2721000,0.0
ADA-002_FULL,2721000,2722801,0.18422734715389708
ADA-002_FULL,2721000,2722802,0.2592079045083263
ADA-002_FULL,2721000,2945000,0.27838257814611095
ADA-002_FULL,2721000,3313902,0.297545023804412
ADA-002_FULL,2722801,2722801,0.0
ADA-002_FULL,2722801,2721000,0.18422734715389708
ADA-002_FULL,2722801,2722802,0.1935828258748501
ADA-002_FULL,2722801,3313902,0.28905327956163557
ADA-002_FULL,2722802,2722802,0.0
ADA-002_FULL,2722802,2722801,0.1935828258748501
ADA-002_FULL,2722802,3313902,0.2517023685102672
ADA-002_FULL,2722802,2721000,0.2592079045083263
ADA-002_FULL,2731700,2731700,0.0
ADA-002_FULL,2731700,2732500,0.22018102551164517
ADA-002_FULL,2731700,2759701,0.27557688020253746
ADA-002_FULL,2731700,2660400,0.2990687733399837
ADA-002_FULL,2731700,3514000,0.29979868141698585
ADA-002_FULL,2732500,2732500,0.0
ADA-002_FULL,2732500,2731700,0.22018102551164517
ADA-002_FULL,2732500,2759701,0.27226787615971315
ADA-002_FULL,2732500,2945000,0.2797828246956154
ADA-002_FULL,2732500,2733300,0.2903678059054161
ADA-002_FULL,2733300,2733300,0.0
ADA-002_FULL,2733300,2732500,0.2903678059054161
ADA-002_FULL,2740601,2740601,0.0
ADA-002_FULL,2740601,2740602,0.1183744682932181
ADA-002_FULL,2740602,2740602,0.0
ADA-002_FULL,2740602,2740601,0.1183744682932181
ADA-002_FULL,2751100,2751100,0.0
ADA-002_FULL,2751100,2759701,0.2954811878740352
ADA-002_FULL,2759701,2759701,0.0
ADA-002_FULL,2759701,2759799,0.1736658976573879
ADA-002_FULL,2759701,2790299,0.2402346616822068
ADA-002_FULL,2759701,2732500,0.27226787615971315
ADA-002_FULL,2759701,2731700,0.27557688020253746
ADA-002_FULL,2759701,2751100,0.2954811878740352
ADA-002_FULL,2759799,2759799,0.0
ADA-002_FULL,2759799,2759701,0.1736658976573879
ADA-002_FULL,2759799,2790299,0.1920818057651605
ADA-002_FULL,2759799,2829199,0.281604619955738
ADA-002_FULL,2790201,2790201,0.0
ADA-002_FULL,2790201,2790299,0.29742506033639826
ADA-002_FULL,2790202,2790202,0.0
ADA-002_FULL,2790202,2790299,0.24835446115898305
ADA-002_FULL,2790299,2790299,0.0
ADA-002_FULL,2790299,2759799,0.1920818057651605
ADA-002_FULL,2790299,2759701,0.2402346616822068
ADA-002_FULL,2790299,2790202,0.24835446115898305
ADA-002_FULL,2790299,2829199,0.26094634266709793
ADA-002_FULL,2790299,3099700,0.2862631247245352
ADA-002_FULL,2790299,2599399,0.29050129791074697
ADA-002_FULL,2790299,2869100,0.2949759800268703
ADA-002_FULL,2790299,2790201,0.29742506033639826
ADA-002_FULL,2811900,2811900,0.0
ADA-002_FULL,2811900,3042300,0.24277426374159217
ADA-002_FULL,2811900,2710403,0.26839511601511146
ADA-002_FULL,2811900,2910703,0.28449887844269484
ADA-002_FULL,2811900,2814301,0.28814589320918843
ADA-002_FULL,2811900,2815102,0.2925037278570076
ADA-002_FULL,2811900,2812700,0.29713741516523706
ADA-002_FULL,2811900,2941700,0.29934807407495484
ADA-002_FULL,2812700,2812700,0.0
ADA-002_FULL,2812700,2813500,0.2732543795970847
ADA-002_FULL,2812700,3314702,0.28770802930681005
ADA-002_FULL,2812700,2814301,0.29075518610914414
ADA-002_FULL,2812700,2811900,0.29713741516523706
ADA-002_FULL,2813500,2813500,0.0
ADA-002_FULL,2813500,2812700,0.2732543795970847
ADA-002_FULL,2814301,2814301,0.0
ADA-002_FULL,2814301,2814302,0.17801301417848725
ADA-002_FULL,2814301,2811900,0.28814589320918843
ADA-002_FULL,2814301,2812700,0.29075518610914414
ADA-002_FULL,2814302,2814302,0.0
ADA-002_FULL,2814302,2814301,0.17801301417848725
ADA-002_FULL,2815101,2815101,0.0
ADA-002_FULL,2815101,2815102,0.22303812988961783
ADA-002_FULL,2815102,2815102,0.0
ADA-002_FULL,2815102,2815101,0.22303812988961783
ADA-002_FULL,2815102,2811900,0.2925037278570076
ADA-002_FULL,2821601,2821601,0.0
ADA-002_FULL,2821601,2821602,0.2326835382439266
ADA-002_FULL,2821602,2821602,0.0
ADA-002_FULL,2821602,2821601,0.2326835382439266
ADA-002_FULL,2822401,2822401,0.0
ADA-002_FULL,2822401,2822402,0.08909708372905824
ADA-002_FULL,2822401,3314708,0.29706525572988596
ADA-002_FULL,2822402,2822402,0.0
ADA-002_FULL,2822402,2822401,0.08909708372905824
ADA-002_FULL,2822402,3314708,0.2872645064148196
ADA-002_FULL,2822402,2840200,0.296074850517694
ADA-002_FULL,2823200,2823200,0.0
ADA-002_FULL,2823200,2824101,0.23476024408790092
ADA-002_FULL,2823200,2824102,0.26268808643858477
ADA-002_FULL,2823200,3314707,0.28334413438365036
ADA-002_FULL,2824101,2824101,0.0
ADA-002_FULL,2824101,2824102,0.1567848202666179
ADA-002_FULL,2824101,2823200,0.23476024408790092
ADA-002_FULL,2824102,2824102,0.0
ADA-002_FULL,2824102,2824101,0.1567848202666179
ADA-002_FULL,2824102,2823200,0.26268808643858477
ADA-002_FULL,2825900,2825900,0.0
ADA-002_FULL,2829101,2829101,0.0
ADA-002_FULL,2829101,2829199,0.24930252293368224
ADA-002_FULL,2829101,2869100,0.2742669083522453
ADA-002_FULL,2829101,3314709,0.293390429358017
ADA-002_FULL,2829199,2829199,0.0
ADA-002_FULL,2829199,2869100,0.17714089903511349
ADA-002_FULL,2829199,2829101,0.24930252293368224
ADA-002_FULL,2829199,2790299,0.26094634266709793
ADA-002_FULL,2829199,2861500,0.27037426470951464
ADA-002_FULL,2829199,2840200,0.2811771628107039
ADA-002_FULL,2829199,2759799,0.281604619955738
ADA-002_FULL,2829199,2599399,0.28882627804138117
ADA-002_FULL,2829199,3099700,0.29045899773395467
ADA-002_FULL,2829199,2863100,0.299688921535469
ADA-002_FULL,2831300,2831300,0.0
ADA-002_FULL,2831300,2853400,0.17849184274650087
ADA-002_FULL,2831300,2833000,0.22419389774817317
ADA-002_FULL,2831300,2832100,0.24075689935682584
ADA-002_FULL,2831300,2854200,0.28494915769519374
ADA-002_FULL,2832100,2832100,0.0
ADA-002_FULL,2832100,2833000,0.1986309163183371
ADA-002_FULL,2832100,2831300,0.24075689935682584
ADA-002_FULL,2832100,2853400,0.2889188236505615
ADA-002_FULL,2833000,2833000,0.0
ADA-002_FULL,2833000,2832100,0.1986309163183371
ADA-002_FULL,2833000,2853400,0.22110100890153217
ADA-002_FULL,2833000,2831300,0.22419389774817317
ADA-002_FULL,2833000,2854200,0.27022954189208226
ADA-002_FULL,2833000,2861500,0.28419725570889304
ADA-002_FULL,2840200,2840200,0.0
ADA-002_FULL,2840200,2861500,0.21432198382352488
ADA-002_FULL,2840200,2863100,0.26355769285997127
ADA-002_FULL,2840200,2543800,0.2660229920969642
ADA-002_FULL,2840200,2869100,0.27084183272125845
ADA-002_FULL,2840200,2864000,0.2744737121025053
ADA-002_FULL,2840200,2829199,0.2811771628107039
ADA-002_FULL,2840200,2854200,0.28839394828253573
ADA-002_FULL,2840200,2851800,0.29085837973408474
ADA-002_FULL,2840200,2866600,0.29422546525057436
ADA-002_FULL,2840200,2862300,0.29440496453181725
ADA-002_FULL,2840200,2865800,0.2945988703907616
ADA-002_FULL,2840200,2822402,0.296074850517694
ADA-002_FULL,2851800,2851800,0.0
ADA-002_FULL,2851800,2852600,0.21263578333552627
ADA-002_FULL,2851800,2861500,0.2894952205937133
ADA-002_FULL,2851800,2840200,0.29085837973408474
ADA-002_FULL,2851800,3314714,0.2938917630935049
ADA-002_FULL,2851800,2854200,0.2983916506262651
ADA-002_FULL,2852600,2852600,0.0
ADA-002_FULL,2852600,2851800,0.21263578333552627
ADA-002_FULL,2852600,2861500,0.2530227248628399
ADA-002_FULL,2852600,2854200,0.2610688875925163
ADA-002_FULL,2852600,2853400,0.28611674342972043
ADA-002_FULL,2852600,3314715,0.29743273208665955
ADA-002_FULL,2853400,2853400,0.0
ADA-002_FULL,2853400,2831300,0.17849184274650087
ADA-002_FULL,2853400,2854200,0.219161121337298
ADA-002_FULL,2853400,2833000,0.22110100890153217
ADA-002_FULL,2853400,2861500,0.28395691398130213
ADA-002_FULL,2853400,2852600,0.28611674342972043
ADA-002_FULL,2853400,2832100,0.2889188236505615
ADA-002_FULL,2854200,2854200,0.0
ADA-002_FULL,2854200,2853400,0.219161121337298
ADA-002_FULL,2854200,2852600,0.2610688875925163
ADA-002_FULL,2854200,2833000,0.27022954189208226
ADA-002_FULL,2854200,2861500,0.2731847636071312
ADA-002_FULL,2854200,4662100,0.2847150873373456
ADA-002_FULL,2854200,2831300,0.28494915769519374
ADA-002_FULL,2854200,3314717,0.2880671252355303
ADA-002_FULL,2854200,2840200,0.28839394828253573
ADA-002_FULL,2854200,2851800,0.2983916506262651
ADA-002_FULL,2861500,2861500,0.0
ADA-002_FULL,2861500,2840200,0.21432198382352488
ADA-002_FULL,2861500,2869100,0.23054868106442328
ADA-002_FULL,2861500,2852600,0.2530227248628399
ADA-002_FULL,2861500,2863100,0.2551694619214115
ADA-002_FULL,2861500,2864000,0.26800029698496397
ADA-002_FULL,2861500,2829199,0.27037426470951464
ADA-002_FULL,2861500,2854200,0.2731847636071312
ADA-002_FULL,2861500,2865800,0.27664378335317724
ADA-002_FULL,2861500,2862300,0.27768627934737344
ADA-002_FULL,2861500,2866600,0.28239895262292564
ADA-002_FULL,2861500,2853400,0.28395691398130213
ADA-002_FULL,2861500,2833000,0.28419725570889304
ADA-002_FULL,2861500,2851800,0.2894952205937133
ADA-002_FULL,2862300,2862300,0.0
ADA-002_FULL,2862300,2861500,0.27768627934737344
ADA-002_FULL,2862300,2863100,0.2910552771362945
ADA-002_FULL,2862300,2869100,0.2929320520320566
ADA-002_FULL,2862300,2840200,0.29440496453181725
ADA-002_FULL,2862300,2864000,0.2948870933631145
ADA-002_FULL,2863100,2863100,0.0
ADA-002_FULL,2863100,2864000,0.21111684434119865
ADA-002_FULL,2863100,2861500,0.2551694619214115
ADA-002_FULL,2863100,2869100,0.26159697322852055
ADA-002_FULL,2863100,2840200,0.26355769285997127
ADA-002_FULL,2863100,2866600,0.2682052165893676
ADA-002_FULL,2863100,2865800,0.26828738741258695
ADA-002_FULL,2863100,2862300,0.2910552771362945
ADA-002_FULL,2863100,2829199,0.299688921535469
ADA-002_FULL,2864000,2864000,0.0
ADA-002_FULL,2864000,2863100,0.21111684434119865
ADA-002_FULL,2864000,2861500,0.26800029698496397
ADA-002_FULL,2864000,2840200,0.2744737121025053
ADA-002_FULL,2864000,2869100,0.2844461101948921
ADA-002_FULL,2864000,2865800,0.28919955368230044
ADA-002_FULL,2864000,2862300,0.2948870933631145
ADA-002_FULL,2864000,3314720,0.2961211178332295
ADA-002_FULL,2864000,2866600,0.2975869913786381
ADA-002_FULL,2865800,2865800,0.0
ADA-002_FULL,2865800,2863100,0.26828738741258695
ADA-002_FULL,2865800,2861500,0.27664378335317724
ADA-002_FULL,2865800,2866600,0.2799674175385074
ADA-002_FULL,2865800,2864000,0.28919955368230044
ADA-002_FULL,2865800,3314721,0.2924530681977861
ADA-002_FULL,2865800,2840200,0.2945988703907616
ADA-002_FULL,2866600,2866600,0.0
ADA-002_FULL,2866600,2863100,0.2682052165893676
ADA-002_FULL,2866600,2865800,0.2799674175385074
ADA-002_FULL,2866600,2861500,0.28239895262292564
ADA-002_FULL,2866600,2869100,0.29313369242509113
ADA-002_FULL,2866600,2840200,0.29422546525057436
ADA-002_FULL,2866600,2864000,0.2975869913786381
ADA-002_FULL,2869100,2869100,0.0
ADA-002_FULL,2869100,2829199,0.17714089903511349
ADA-002_FULL,2869100,2861500,0.23054868106442328
ADA-002_FULL,2869100,2863100,0.26159697322852055
ADA-002_FULL,2869100,2840200,0.27084183272125845
ADA-002_FULL,2869100,2829101,0.2742669083522453
ADA-002_FULL,2869100,2864000,0.2844461101948921
ADA-002_FULL,2869100,2862300,0.2929320520320566
ADA-002_FULL,2869100,2866600,0.29313369242509113
ADA-002_FULL,2869100,2790299,0.2949759800268703
ADA-002_FULL,2910701,2910701,0.0
ADA-002_FULL,2910701,2910702,0.1801964453210617
ADA-002_FULL,2910701,2910703,0.1906237232500198
ADA-002_FULL,2910701,2920401,0.21103838174446332
ADA-002_FULL,2910701,2930101,0.23560927168274975
ADA-002_FULL,2910701,2930103,0.25679922883132994
ADA-002_FULL,2910701,2930102,0.26156145730134117
ADA-002_FULL,2910701,2920402,0.2676859973422213
ADA-002_FULL,2910701,2941700,0.27622836251793903
ADA-002_FULL,2910701,2942500,0.2900123810498211
ADA-002_FULL,2910701,4511101,0.29421697346061515
ADA-002_FULL,2910701,4511102,0.2952749295850113
ADA-002_FULL,2910702,2910702,0.0
ADA-002_FULL,2910702,2910701,0.1801964453210617
ADA-002_FULL,2910702,2910703,0.2081202764102822
ADA-002_FULL,2910702,2920401,0.25657058574182445
ADA-002_FULL,2910702,2920402,0.2585085791336723
ADA-002_FULL,2910702,2930101,0.2699235050619251
ADA-002_FULL,2910702,2930102,0.27336607752848013
ADA-002_FULL,2910702,2930103,0.2795212421743664
ADA-002_FULL,2910702,2941700,0.28335001610122784
ADA-002_FULL,2910703,2910703,0.0
ADA-002_FULL,2910703,2910701,0.1906237232500198
ADA-002_FULL,2910703,2920402,0.19363822342271114
ADA-002_FULL,2910703,2910702,0.2081202764102822
ADA-002_FULL,2910703,2941700,0.2679979239023719
ADA-002_FULL,2910703,2710403,0.27055275942641716
ADA-002_FULL,2910703,2920401,0.27500699940042644
ADA-002_FULL,2910703,2811900,0.28449887844269484
ADA-002_FULL,2910703,3091101,0.28983239643255126
ADA-002_FULL,2910703,2930101,0.29589594733901464
ADA-002_FULL,2910703,2930103,0.29626131107330483
ADA-002_FULL,2920401,2920401,0.0
ADA-002_FULL,2920401,2920402,0.204891457331191
ADA-002_FULL,2920401,2910701,0.21103838174446332
ADA-002_FULL,2920401,2930102,0.23121731463867193
ADA-002_FULL,2920401,2930101,0.24704586905439116
ADA-002_FULL,2920401,2910702,0.25657058574182445
ADA-002_FULL,2920401,2910703,0.27500699940042644
ADA-002_FULL,2920401,2930103,0.28105129858513
ADA-002_FULL,2920402,2920402,0.0
ADA-002_FULL,2920402,2910703,0.19363822342271114
ADA-002_FULL,2920402,2920401,0.204891457331191
ADA-002_FULL,2920402,2910702,0.2585085791336723
ADA-002_FULL,2920402,2910701,0.2676859973422213
ADA-002_FULL,2920402,2930102,0.2816990084294528
ADA-002_FULL,2920402,2941700,0.29693264050649076
ADA-002_FULL,2920402,3091101,0.29727003528251844
ADA-002_FULL,2930101,2930101,0.0
ADA-002_FULL,2930101,2930103,0.13486407280280346
ADA-002_FULL,2930101,2930102,0.17338245237988675
ADA-002_FULL,2930101,2910701,0.23560927168274975
ADA-002_FULL,2930101,2920401,0.24704586905439116
ADA-002_FULL,2930101,2910702,0.2699235050619251
ADA-002_FULL,2930101,2910703,0.29589594733901464
ADA-002_FULL,2930102,2930102,0.0
ADA-002_FULL,2930102,2930101,0.17338245237988675
ADA-002_FULL,2930102,2930103,0.17762954890337992
ADA-002_FULL,2930102,2920401,0.23121731463867193
ADA-002_FULL,2930102,2910701,0.26156145730134117
ADA-002_FULL,2930102,2910702,0.27336607752848013
ADA-002_FULL,2930102,2920402,0.2816990084294528
ADA-002_FULL,2930103,2930103,0.0
ADA-002_FULL,2930103,2930101,0.13486407280280346
ADA-002_FULL,2930103,2930102,0.17762954890337992
ADA-002_FULL,2930103,2910701,0.25679922883132994
ADA-002_FULL,2930103,2910702,0.2795212421743664
ADA-002_FULL,2930103,2920401,0.28105129858513
ADA-002_FULL,2930103,2910703,0.29626131107330483
ADA-002_FULL,2941700,2941700,0.0
ADA-002_FULL,2941700,2942500,0.1827409627903672
ADA-002_FULL,2941700,2949299,0.22385442958390472
ADA-002_FULL,2941700,2944100,0.22798535739380207
ADA-002_FULL,2941700,2943300,0.23461590957425013
ADA-002_FULL,2941700,3091102,0.2670216627691881
ADA-002_FULL,2941700,2910703,0.2679979239023719
ADA-002_FULL,2941700,3032600,0.27487259613613546
ADA-002_FULL,2941700,2910701,0.27622836251793903
ADA-002_FULL,2941700,2910702,0.28335001610122784
ADA-002_FULL,2941700,2945000,0.29168442748127854
ADA-002_FULL,2941700,2920402,0.29693264050649076
ADA-002_FULL,2941700,2811900,0.29934807407495484
ADA-002_FULL,2942500,2942500,0.0
ADA-002_FULL,2942500,2941700,0.1827409627903672
ADA-002_FULL,2942500,2944100,0.22553521370305032
ADA-002_FULL,2942500,2943300,0.23517216664817844
ADA-002_FULL,2942500,2949299,0.24802821585359985
ADA-002_FULL,2942500,3032600,0.27878662572700874
ADA-002_FULL,2942500,2910701,0.2900123810498211
ADA-002_FULL,2942500,3091102,0.298306249591176
ADA-002_FULL,2943300,2943300,0.0
ADA-002_FULL,2943300,2941700,0.23461590957425013
ADA-002_FULL,2943300,2942500,0.23517216664817844
ADA-002_FULL,2943300,2944100,0.23564390468767818
ADA-002_FULL,2943300,2949299,0.2844999647522423
ADA-002_FULL,2943300,3032600,0.29682632396690184
ADA-002_FULL,2944100,2944100,0.0
ADA-002_FULL,2944100,2942500,0.22553521370305032
ADA-002_FULL,2944100,2941700,0.22798535739380207
ADA-002_FULL,2944100,2943300,0.23564390468767818
ADA-002_FULL,2944100,2949299,0.2796103852926779
ADA-002_FULL,2945000,2945000,0.0
ADA-002_FULL,2945000,2721000,0.27838257814611095
ADA-002_FULL,2945000,2732500,0.2797828246956154
ADA-002_FULL,2945000,2941700,0.29168442748127854
ADA-002_FULL,2949201,2949201,0.0
ADA-002_FULL,2949201,2949299,0.2883129125597623
ADA-002_FULL,2949299,2949299,0.0
ADA-002_FULL,2949299,2941700,0.22385442958390472
ADA-002_FULL,2949299,2942500,0.24802821585359985
ADA-002_FULL,2949299,2944100,0.2796103852926779
ADA-002_FULL,2949299,2943300,0.2844999647522423
ADA-002_FULL,2949299,2949201,0.2883129125597623
ADA-002_FULL,2949299,3091102,0.292169094274188
ADA-002_FULL,2950600,2950600,0.0
ADA-002_FULL,3011301,3011301,0.0
ADA-002_FULL,3011301,3011302,0.1646362094417835
ADA-002_FULL,3011301,3012100,0.2690304668148826
ADA-002_FULL,3011301,3317101,0.29612790804453487
ADA-002_FULL,3011302,3011302,0.0
ADA-002_FULL,3011302,3011301,0.1646362094417835
ADA-002_FULL,3011302,3012100,0.2516073861309948
ADA-002_FULL,3012100,3012100,0.0
ADA-002_FULL,3012100,3011302,0.2516073861309948
ADA-002_FULL,3012100,3011301,0.2690304668148826
ADA-002_FULL,3012100,3317102,0.2811395753425519
ADA-002_FULL,3031800,3031800,0.0
ADA-002_FULL,3031800,3032600,0.263576745651208
ADA-002_FULL,3032600,3032600,0.0
ADA-002_FULL,3032600,3031800,0.263576745651208
ADA-002_FULL,3032600,2941700,0.27487259613613546
ADA-002_FULL,3032600,2942500,0.27878662572700874
ADA-002_FULL,3032600,2943300,0.29682632396690184
ADA-002_FULL,3041500,3041500,0.0
ADA-002_FULL,3041500,3042300,0.2564591137959628
ADA-002_FULL,3042300,3042300,0.0
ADA-002_FULL,3042300,2811900,0.24277426374159217
ADA-002_FULL,3042300,3041500,0.2564591137959628
ADA-002_FULL,3050400,3050400,0.0
ADA-002_FULL,3091101,3091101,0.0
ADA-002_FULL,3091101,3091102,0.15888590604337519
ADA-002_FULL,3091101,3092000,0.26769306809029136
ADA-002_FULL,3091101,2910703,0.28983239643255126
ADA-002_FULL,3091101,3099700,0.2950733248336736
ADA-002_FULL,3091101,2920402,0.29727003528251844
ADA-002_FULL,3091102,3091102,0.0
ADA-002_FULL,3091102,3091101,0.15888590604337519
ADA-002_FULL,3091102,3092000,0.2623071394036082
ADA-002_FULL,3091102,2941700,0.2670216627691881
ADA-002_FULL,3091102,2949299,0.292169094274188
ADA-002_FULL,3091102,4541202,0.29357835817032607
ADA-002_FULL,3091102,2942500,0.298306249591176
ADA-002_FULL,3092000,3092000,0.0
ADA-002_FULL,3092000,3091102,0.2623071394036082
ADA-002_FULL,3092000,3091101,0.26769306809029136
ADA-002_FULL,3099700,3099700,0.0
ADA-002_FULL,3099700,2790299,0.2862631247245352
ADA-002_FULL,3099700,2599399,0.28867085791930996
ADA-002_FULL,3099700,2829199,0.29045899773395467
ADA-002_FULL,3099700,3091101,0.2950733248336736
ADA-002_FULL,3101200,3101200,0.0
ADA-002_FULL,3101200,3102100,0.17249411262012335
ADA-002_FULL,3101200,3103900,0.2752456797180175
ADA-002_FULL,3102100,3102100,0.0
ADA-002_FULL,3102100,3101200,0.17249411262012335
